	salami_id	Album	Album Artist	Artist	Artwork Count	BPM	Bit Rate	Comments	Compilation	Composer	Date Added	Date Modified	Disc Count	Disc Number	File Folder Count	Genre	Grouping	Kind	Library Folder Count	Location	Name	Persistent ID	Play Count	Play Date	Play Date UTC	Sample Rate	Size	Sort Album	Sort Album Artist	Sort Artist	Sort Name	Total Time	Track Count	Track ID	Track Number	Track Type	Volume Adjustment	Year	salami_length	youtube_id	youtube_length	coverage	coverage_percent	onset_in_youtube	onset_in_salami	file_name
374	587	Zony Mash		The Meters			160	From CD		Leo Nocentelli	2010-04-23 23:11:29	2006-09-30 22:41:08			5	R&B - Funk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Meters/Zony%20Mash/I%20Need%20More%20Time.mp3	I Need More Time	6D9C4D0864BF1D24				44100	3909083			Meters		195343	13.0	59734	2.0	File		1970.0	195.34365	pCY7s6rNWWU	196.0	189.9	0.9721329564590404	0.4	0.3	I Need More Time-pCY7s6rNWWU.mp3
375	591	Jubilation III-Glory Train		Montreal Jubilation Gospel Choir			192	From CD			2010-04-23 23:04:13	2006-09-30 22:42:42			5	R&B - Gospel		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Montreal%20Jubilation%20Gospel%20Choir/Jubilation%20III-Glory%20Train/Glory%20Train.mp3	Glory Train	7965737C8C6E1888				44100	5709232					237792	12.0	45655	1.0	File		1990.0	237.79266666666663	s5J9YZtw8aI	237.0	231.9	0.975219308697493	0.2	0.4	[I Want to Ride That] Glory Train-s5J9YZtw8aI.mp3
376	595	Sweet Baby James		James Taylor			128	From UoM		James Taylor	2010-04-23 23:00:29	2006-09-30 22:31:48			5	R&B - Gospel		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/James%20Taylor/Sweet%20Baby%20James/Lo%20And%20Behold.mp3	Lo And Behold	2F05D1595FDBF729				44100	2504832					156499	11.0	35944	2.0	File		1970.0	156.5256875	8SZBrWMmk_g	157.0	146.2	0.9340319939498748	0.6	0.3	Lo and Behold-8SZBrWMmk_g.mp3
377	599	Joshua Judges Ruth		Lyle Lovett			128	From UoM		Lovett	2010-04-23 23:02:22	2006-09-30 22:39:24			5	R&B - Gospel		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Lyle%20Lovett/Joshua%20Judges%20Ruth/Church.mp3	Church	9EE1734A39825842				44100	5779584					361064	12.0	42718	2.0	File		1992.0	361.0905625	tLLo5CpHu_U	363.0	305.0	0.8446634492143505	47.6	46.3	Lyle Lovett - Church-tLLo5CpHu_U.mp3
378	607	Gonna Ball		Stray Cats			192	From UoM			2010-04-23 23:08:48	2006-09-30 22:55:30			5	R&B - Rock & Roll		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Stray%20Cats/Gonna%20Ball/You%20Don't%20Believe%20Me.mp3	You Don't Believe Me	39C4BC80059D1AF2				44100	4281645					178311	11.0	56047	6.0	File		1981.0	178.311875	p5o6Qum2V_Y	176.0	167.5	0.939365367561751	7.9	6.2	Stray Cats - You Don't Believe Me-p5o6Qum2V_Y.mp3
379	611	The Real Music Box - Bonus Disc		Sleepy LaBeef			160	From CD	True	Traditional	2010-04-23 22:08:35	2006-09-30 22:54:32			5	R&B - Rock & Roll		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Real%20Music%20Box%20-%20Bonus%20Disc/Stagger%20Lee.mp3	Stagger Lee	39431245D44136F7				44100	6093469	Real Music Box - Bonus Disc				304561	23.0	3739	6.0	File		1994.0	304.56165	P-3bMig6jpk	304.0	292.6	0.9607250289062989	0.7	0.7	Stagger Lee-P-3bMig6jpk.mp3
380	615	Pulp Fiction Soundtrack		Ricky Nelson			151	From UoM	True		2010-04-23 22:56:32	2007-07-31 17:52:50			5	R&B - Rock & Roll		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Pulp%20Fiction%20Soundtrack/Lonesome%20Town.mp3	Lonesome Town	CB8EE208BB134A05				44100	2553984					135183	16.0	26983	6.0	File		1994.0	135.13333333333333	1sv-vo3ptRo	135.0	127.8	0.9457326097681302	0.7	0.5	Ricky Nelson - lonesome town-1sv-vo3ptRo.mp3
381	619	C Compilation - Wilson Pickett		Wilson Pickett			128	From tape			2010-04-23 23:15:36	2006-09-30 23:00:38			5	R&B - Soul		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Wilson%20Pickett/C%20Compilation%20-%20Wilson%20Pickett/You%20Can't%20Stand%20Alone.mp3	You Can't Stand Alone	09FA704EC3AE85DB				44100	2687635					167967		66619		File			167.9673125	bKSwNSa_URE	172.0	166.2	0.9894782355346669	0.6	0.2	You Can't Stand Alone-bKSwNSa_URE.mp3
382	639	The Story of Jamaican Music		Bob & Marcia			128	From tape	True		2010-04-23 22:57:30	2006-09-30 22:19:58			5	Reggae		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Story%20of%20Jamaican%20Music/Young%20Gifted%20and%20Black.mp3	Young Gifted and Black	907EDED1B9F3CEF7				44100	3018277	Story of Jamaican Music				188630	95.0	28675	38.0	File		1993.0	188.6301875	15dC8md6TQQ	207.0	146.5	0.7766519343570074	32.2	25.4	Bob & Marcia - Young, Gifted & Black (Slayd5000)-15dC8md6TQQ.mp3
383	643	The Story of Jamaican Music		Culture			128	From tape	True		2010-04-23 22:57:30	2006-09-30 22:25:44			5	Reggae		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Story%20of%20Jamaican%20Music/Two%20Sevens%20Clash.mp3	Two Sevens Clash	0EA04C4D8A824B07				44100	3343856	Story of Jamaican Music				208979	95.0	28645	62.0	File		1993.0	208.9795625	AX8RpC42_9Q	210.0	117.9	0.5641700010736697	76.0	77.2	Culture - Two Sevens Clash-AX8RpC42_9Q.mp3
384	651	The Golden Age Of Grotesque		Marilyn Manson			192	From CD			2010-04-23 23:02:39	2006-09-30 22:40:16			5	Rock - Alternative Metal / Punk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Marilyn%20Manson/The%20Golden%20Age%20Of%20Grotesque/Obsequey%20%5BThe%20Death%20Of%20Art%5D.mp3	Obsequey [The Death Of Art]	3E0D44519093E096				44100	2288676	Golden Age Of Grotesque				95268	15.0	43564	15.0	File		2003.0	95.26858333333334	MHQvrFBw714	101.0	89.8	0.9425982507349834	1.2	1.0	Marilyn Manson - Obsequey (The Death of Art) ~Noise Version~ [SFX]-MHQvrFBw714.mp3
385	655	No Code		Pearl Jam			128	From W			2010-04-23 23:06:29	2006-09-30 22:48:52			5	Rock - Alternative Metal / Punk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Pearl%20Jam/No%20Code/Smile.mp3	Smile	D9D6868725FE2172				44100	3683220					230191	13.0	49777	5.0	File		1996.0	230.191	nnkyT0D31qI	233.0	228.7	0.9935227702212512	1.7	1.0	Pearl Jam - Smile.-nnkyT0D31qI.mp3
386	659	Freaky Styley		Red Hot Chili Peppers			160	From CD		RED HOT Chili Peppers	2010-04-23 23:07:34	2006-09-30 22:51:46			5	Rock - Alternative Metal / Punk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Red%20Hot%20Chili%20Peppers/Freaky%20Styley/Sex%20Rap.mp3	Sex Rap	0D2AED31E97BCDA9				44100	2300999					114938	14.0	52483	12.0	File		1985.0	114.93875	y-3F4Nc_ijo	115.0	111.3	0.9683418342378004	0.7	0.3	Red Hot Chili Peppers- Sex Rap-y-3F4Nc_ijo.mp3
387	663	Teenage Head		Flamin' Groovies			128	From UoM			2010-04-23 22:59:15	2006-09-30 22:28:42			5	Rock - Classic Rock		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Flamin'%20Groovies/Teenage%20Head/Shakin'%20All%20Over.mp3	Shakin' All Over	C43EFE6FFA84F183				44100	5847168					365322	16.0	33145	10.0	File		1971.0	365.33525	wnskDRTzlkk	366.0	362.4	0.9919655987206272	0.6	0.5	Flamin' Groovies - Shakin' all over-wnskDRTzlkk.mp3
388	667	Disraeli Gears		Cream			160	From CD		Jack Bruce, Pete Brown	2010-04-23 22:57:42	2006-09-30 22:25:30			5	Rock - Classic Rock		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Cream/Disraeli%20Gears/Take%20It%20Back.mp3	Take It Back	AA6FBDC96240D04F				44100	3770117					188395	11.0	29503	10.0	File		1967.0	188.3951	O-ME8ArqoT4	186.0	183.1	0.9718936426690502	0.4	0.3	Cream - Take It Back-O-ME8ArqoT4.mp3
389	671	Janis		Janis Joplin			160	From CD			2010-04-23 23:00:36	2006-09-30 22:31:56	3.0	1.0	5	Rock - Classic Rock		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Janis%20Joplin/Janis/Hesitation%20Blues.mp3	Hesitation Blues	EE33D9DD1335B4DC				44100	4909557					245368	18.0	36223	3.0	File		1965.0	245.36815	PEzhRyEQ7-c	246.0	241.4	0.9838277706377132	1.0	0.6	Janis Joplin  Hesitation Blues-PEzhRyEQ7-c.mp3
390	675	Hot Rats		Frank Zappa			128	From UoM			2010-04-23 22:59:21	2006-09-30 22:28:54			5	Rock - Classic Rock		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Frank%20Zappa/Hot%20Rats/Little%20Umbrellas.mp3	Little Umbrellas	5076CDAB2ADA5051				44100	2913037					182021	6.0	33526	4.0	File		1969.0	182.0211875	2cyM2_suV0o	187.0	178.1	0.9784575216003356	2.1	0.6	Frank Zappa - Little Umbrellas - Hot Rats [1969]-2cyM2_suV0o.mp3
391	679	House of 1000 Corpses Soundtrack		The Baby's			192	From CD	True	Dialogue	2010-04-23 22:56:26	2007-07-31 17:51:38			5	Rock - Metal		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/House%20of%201000%20Corpses%20Soundtrack/Ain't%20the%20Only%20Thing%20Tasty.mp3	Ain't the Only Thing Tasty	9387350ED0508441				44100	639832			Baby's		26566	25.0	26575	22.0	File		2003.0	26.566541666666666	nFBRR8ej7Yc	27.0	25.0	0.9410332859157116	0.3	0.2	22 - Ain't The Only Thing Tasty-nFBRR8ej7Yc.mp3
392	683	Slippery When Wet		Bon Jovi			235	From W			2010-04-23 22:53:32	2006-09-30 22:20:28			5	Rock - Metal		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Bon%20Jovi/Slippery%20When%20Wet/I'd%20Die%20For%20You.mp3	I'd Die For You	D6A012F657F2F16B				44100	7958535					270576	10.0	21862	8.0	File		1986.0	270.53333333333336	Qy4yXNWWruI	271.0	267.0	0.9869393790044356	0.3	0.2	I'd Die For You- Bon Jovi-Qy4yXNWWruI.mp3
393	687	Astro Creep: 2000		White Zombie			128	From UoM			2010-04-23 23:15:24	2006-09-30 23:00:24			5	Rock - Metal		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/White%20Zombie/Astro%20Creep_%202000/More%20Human%20Than%20Human.mp3	More Human Than Human	F38229BFC3BD10A6				44100	4336703					270915	11.0	66145	8.0	File		1995.0	270.9159375	E0E0ynyIUsg	256.0	218.9	0.8079997139334042	28.0	37.2	White Zombie - More Human Than Human (Official Video)-E0E0ynyIUsg.mp3
394	691	Songs in the Key of X		Rob Zombie and Alice Cooper			202	From UoM	True		2010-04-23 22:57:03	2006-09-30 22:52:10			5	Rock - Metal		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Songs%20in%20the%20Key%20of%20X/Hands%20of%20Death%20(Burn%20Baby%20Burn).mp3	Hands of Death (Burn Baby Burn)	0C33D04594BFDADA				44100	6406272					252760	15.0	27616	13.0	File		1996.0	252.70666666666668	wyLXrWwpsXQ	253.0	249.9	0.9888935788529519	0.4	0.3	rob zombie - in the hands of death burn baby burn (lyrics)-wyLXrWwpsXQ.mp3
395	695	Sleeps With Angels		Neil Young			320	From W			2010-04-23 23:04:59	2006-09-30 22:45:40			5	Rock - Roots Rock		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Neil%20Young/Sleeps%20With%20Angels/Safeway%20Cart.mp3	Safeway Cart	49A43D98521A2F0C				48000	15667849					391680	12.0	47548	8.0	File		1994.0	391.692	ZXgnpFz1HUk	392.0	380.0	0.9701500158287636	0.3	0.3	Neil Young - Safeway Cart-ZXgnpFz1HUk.mp3
396	711	Snatch Soundtrack					124	From UoM	True		2010-04-23 22:57:02	2007-07-31 17:53:10			5	Spoken		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Snatch%20Soundtrack/Brad%20Pitt%20_%20Kuasehfgaiurgh.mp3	Brad Pitt / Kuasehfgaiurgh	7B7C28DEBE81E64C				44100	75904					4780	20.0	27571	1.0	File		2000.0	4.733333333333333	1ayxV1RnSqs	204.0	3.4	0.7183098591549295	0.6	0.5	Kuasehfgaiurgh-1ayxV1RnSqs.mp3
397	715	Pulp Fiction Soundtrack					141	From UoM	True		2010-04-23 22:56:33	2007-07-31 17:52:48			5	Spoken		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Pulp%20Fiction%20Soundtrack/Royale%20With%20Cheese.mp3	Royale With Cheese	24AF04F8B4B456B2				44100	1859712					105351	16.0	26992	2.0	File		1994.0	105.30666666666669	TdYErPJlIjY	103.0	99.9	0.9486578880729296	1.8	1.6	Pulp Fiction Soundtrack - Vincent & Jules - Royale With Cheese (Dialogue) - (Track 2) - HD-TdYErPJlIjY.mp3
398	719	House of 1000 Corpses Soundtrack		Mother Firefly			192	From CD	True	Dialogue	2010-04-23 22:56:27	2007-07-31 17:51:36			5	Spoken		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/House%20of%201000%20Corpses%20Soundtrack/My%20Baby%20Boy.mp3	My Baby Boy	E8CF4334C2AC8AA1				44100	360833					14942	25.0	26617	14.0	File		2003.0	14.942041666666665	Thc7R7yO-o4	15.0	13.4	0.8967984629498982	0.3	0.1	House of 1000 Corpses - 14 - My Baby Boy (Soundtrack)-Thc7R7yO-o4.mp3
399	723	Pulp Fiction Soundtrack					129	From UoM	True		2010-04-23 22:56:33	2007-07-31 17:52:50			5	Spoken		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Pulp%20Fiction%20Soundtrack/Personality%20Goes%20A%20Long%20Way.mp3	Personality Goes A Long Way	9E9384F10B36D673				44100	1017984					62615	16.0	26989	14.0	File		1994.0	62.56	Ft327MrKCDY	63.0	59.0	0.9430946291560102	0.8	0.6	Pulp Fiction OST - 14 Personality Goes a Long Way-Ft327MrKCDY.mp3
400	727	Talking Timbuktu		Ry Cooder & Ali Farka Toure			128	From UoM		Ali Farka Toure	2010-04-23 22:12:20	2006-09-30 22:52:56			5	World - African		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Ry%20Cooder%20&%20Ali%20Farka%20Toure/Talking%20Timbuktu/Bonde.mp3	Bonde	067105388F9C01A0				44100	5255296					328359	10.0	7948	1.0	File		1994.0	328.391125	rqb63q8hC8w	329.0	322.5	0.9820606449093288	1.0	0.4	Ali Farka Toure & Ry Cooder - Bonde-rqb63q8hC8w.mp3
401	731	Listen Brief 4th Edition		Drums of Benin			192	From CD	True		2010-04-24 22:06:30	2006-09-30 23:57:48	6.0	1.0	5	World - African		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Ako.mp3	Ako	B5575CF22F9BE4BD				44100	3929411					163631	30.0	217751	30.0	File		2000.0	163.63104166666668	YgE5qwkHduo	166.0	161.8	0.9888099369898488	0.5	0.3	The Bata Repertoire for Egungun in Pobè - Ako-YgE5qwkHduo.mp3
402	735	Soul Serenade	The Derek Trucks Band	The Derek Trucks Band	1.0		320	From W		D. Trucks/K. Burbridge/Y. Scott	2010-04-23 23:10:48	2008-04-21 22:24:40			5	World - African		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Derek%20Trucks%20Band/Soul%20Serenade/Sierra%20Leone.mp3	Sierra Leone	F5771CCEADBA0EB0				44100	5468441		Derek Trucks Band	Derek Trucks Band		135183	7.0	59149	7.0	File		2003.0	135.11836734693878	czqN-ja128Q	136.0	121.2	0.8969913001449975	0.6	0.5	Waterfalls near   Rincon - Costa Rica-czqN-ja128Q.mp3
403	739	Listen Brief 4th Edition		Kau'i Zuttermeister			192	From CD	True		2010-04-24 22:06:34	2006-09-30 23:58:16	6.0	1.0	5	World - Americas		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Hawai'ian%20Chant%20-%20Mele%20Pule.mp3	Hawai'ian Chant - Mele Pule	AE3AFF96E73DBE22				44100	1659273					69041	30.0	217958	8.0	File		2000.0	69.04166666666667	_DE1bgrCYT4	69.0	63.6	0.9211828605914304	0.4	0.3	Mele Pule-_DE1bgrCYT4.mp3
404	747	Bellydance Beats					216	From W	True		2010-04-23 22:07:41	2008-05-13 19:49:26			5	World - Arabic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Bellydance%20Beats/_Al%20Mouaad.mp3	Al Mouaad	B29E2FCA35D0DD53				44100	6334792					233482	30.0	1321	22.0	File		2006.0	233.42666666666668	nzZ8LrqMvB0	234.0	228.4	0.9784657565545212	0.2	0.1	Al Mouaad-nzZ8LrqMvB0.mp3
405	763	Music For The Gods: The Fahnestock South Sea Expedition: Indonesia					160	From CD	True		2010-04-23 22:08:02	2006-10-01 17:01:36			5	World - Asian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Music%20For%20The%20Gods_%20The%20Fahnestock%20South/Genderan_Gamelan%20Gong.mp3	Genderan/Gamelan Gong	1C5027002951F9EE				44100	5129556					256365	13.0	3025	4.0	File			256.3657	NgrAUX7Y25w	256.0	249.5	0.973219116285837	0.5	0.5	Genderan-NgrAUX7Y25w.mp3
406	767	Kill Bill Vol. 1 Soundtrack		Meiko Kaji			192	From CD	True	Kazuo Koike, Masaaki Hirao	2010-04-23 22:56:30	2007-07-31 17:52:02			5	World - Asian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Kill%20Bill%20Vol.%201%20Soundtrack/The%20Flower%20Of%20Carnage.mp3	The Flower Of Carnage	63B724FB21F789CF				44100	5580748				Flower Of Carnage	232437	22.0	26779	13.0	File		1973.0	232.43758333333332	Cogw9dlwPgg	232.0	225.1	0.9684320270925779	2.7	2.8	The Flower Of Carnage-Cogw9dlwPgg.mp3
407	771	The Balkan Club Night		Saban Bajramovic			204	From W	True		2010-04-23 22:08:07	2008-07-22 20:34:36			5	World - Balkan		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Balkan%20Club%20Night/Djeli%20Mara.mp3	Djeli Mara	FFC5FF4184B4BDC9				44100	5027580	Balkan Club Night				197041	41.0	3475	39.0	File		2008.0	196.98666666666668	9ehmzxP6UZU	268.0	43.7	0.22184242588330846	170.7	106.0	DJeli Mara-9ehmzxP6UZU.mp3
408	775	The Balkan Club Night		Zeb			178	From W	True		2010-04-23 22:08:07	2008-07-22 20:34:30			5	World - Balkan		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Balkan%20Club%20Night/Balkany%20&%20Flowers%20(Original%20Mix).mp3	Balkany & Flowers (Original Mix)	D512C7E9F0017F41				44100	4687642	Balkan Club Night				210468	41.0	3460	30.0	File		2008.0	210.42666666666668	nMrNYCguPdc	239.0	208.0	0.9884678747940692	20.9	0.4	Zeb ~ Balkany & Flowers-nMrNYCguPdc.mp3
409	783	S Compilation - Pop / Rock		Harry Belafonte			128	From S	True		2010-04-23 22:56:45	2006-09-30 22:30:18			5	World - Calypso		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/S%20Compilation%20-%20Pop%20_%20Rock/Jump%20in%20The%20Line.mp3	Jump in The Line	031B123CF2A2ADE4				44100	3551303					222432		27268		File			221.946125	uJIFSB8owlM	223.0	218.1	0.9826709071852459	0.4	0.2	Rita Hayworth jumps in the line-uJIFSB8owlM.mp3
410	787	Peace And Love	The Pogues	The Pogues			128	From W		Shane MacGowan	2010-04-23 23:11:38	2008-05-30 21:23:00			5	World - Celtic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Pogues/Peace%20And%20Love/Boat%20Train.mp3	Boat Train	6A874E6409079EF1				44100	2570368		Pogues	Pogues		160548	14.0	60202	11.0	File		1989.0	160.46666666666667	uhjqyPqcvEs	161.0	154.4	0.9621936019941836	2.0	0.7	Boat Train-uhjqyPqcvEs.mp3
411	791	No Boundaries		Natalie MacMaster			192	From CD		James Scott Skinner	2010-04-23 22:12:11	2006-09-30 22:43:10			5	World - Celtic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Natalie%20MacMaster/No%20Boundaries/Silverwells.mp3	Silverwells	61756159D3608F5B				44100	5453444					227134	13.0	7198	6.0	File		1996.0	227.13470833333332	8syDsF3IxEA	226.0	210.6	0.9272030749740472	4.2	1.1	Silverwells-8syDsF3IxEA.mp3
412	799	L'Integrale Piaf (9) - A quoi ça sert l'amour		Edith Piaf			160	From CD			2010-04-23 22:10:11	2006-09-30 22:27:26	10.0	9.0	5	World - Chanson		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Edith%20Piaf/L'Integrale%20Piaf%20(9)%20-%20A%20quoi%20c%CC%A7a%20sert%20l'/Le%20droit%20d'aimer.mp3	Le droit d'aimer	4D58917849862D6D				44100	4054851					202631	26.0	4825	15.0	File			202.63185	yiwQBs6q3-c	203.0	198.4	0.9791155733908564	0.6	0.6	Edith Piaf - Le droit d'aimer-yiwQBs6q3-c.mp3
413	811	Ne me quitte pas		Jacques Brel			160	From CD		Jacques Brel	2010-04-23 22:11:34	2006-10-01 16:28:22	10.0	10.0	5	World - Chanson		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Jacques%20Brel/Ne%20me%20quitte%20pas/La%20valse%20A%CC%80%20Mille%20Temps.mp3	La valse À Mille Temps	C3FAEA2FF5B10FAA				44100	5682824					284029	11.0	6175	10.0	File		1972.0	284.0294	s_76F95k0a8	284.0	278.1	0.9791239920937762	1.0	0.3	Jacques Brel - La valse à mille temps-s_76F95k0a8.mp3
414	815	Distinto, Diferente		Afro Cuban All-Stars			192	From CD			2010-04-23 22:07:05	2006-10-01 19:15:16			5	World - Cuban		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Afro%20Cuban%20All-Stars/Distinto,%20Diferente/Al%20Vaive%CC%81n%20De%20Mi%20Carreta.mp3	Al Vaivén de Mi Carreta	B8F246D0671B05F0				44100	11122229					463333	10.0	292	6.0	File		1999.0	463.33391666666665	EvpOkY_lZIE	464.0	380.0	0.8201428523381356	0.3	0.3	Afro Cuban All Star Al Vaiven de mi Carreta-EvpOkY_lZIE.mp3
415	819	Buena Vista Social Club		Buena Vista Social Club			192	From CD		Sergio Siaba	2010-04-23 22:07:11	2006-09-30 22:22:54			5	World - Cuban		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Buena%20Vista%20Social%20Club/Buena%20Vista%20Social%20Club/El%20Cuarto%20de%20Tula.mp3	El Cuarto de Tula	A6AB18A6B6DE5BAA				44100	10704081					445910	14.0	817	3.0	File		1997.0	445.9102083333333	dXfcfJE8Q4Y	447.0	379.6	0.8512924640564316	0.4	0.4	Buena Vista Social Club - El cuarto de Tula-dXfcfJE8Q4Y.mp3
416	823	Cuban Counterpoint		Conjunto Tipico Habanero			128	From tape	True		2010-04-23 22:07:44	2006-09-30 22:24:56			5	World - Cuban		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Cuban%20Counterpoint/Papa%20Montero.mp3	Papa Montero	D39A858F7B6F6277				44100	2624561					164022	22.0	1609	10.0	File		1994.0	164.0228125	Ytyz_AW1WLw	168.0	148.8	0.9071908823658296	11.8	11.9	Papa Montero-Ytyz_AW1WLw.mp3
417	827	Le Mystere de Voix Bulgares Vol. 2		Bulgarian State Radio & Television Female Vocal Choir			160	From UoM	True	Rhodopos	2010-04-23 22:07:58	2006-09-30 22:23:18			5	World - European		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Le%20Mystere%20de%20Voix%20Bulgares%20Vol.%202/Izpoved.mp3	Izpoved	849E3FE4DE0FD70E				44100	6832242					341498	17.0	2776	14.0	File		1988.0	341.49875	zvAo7syLiLI	344.0	334.8	0.980384262021457	0.9	0.6	LE_MYSTERE_DES_VOIX_BULGARES_VOL.2 - IZPOVED-zvAo7syLiLI.mp3
418	831	Lock, Stock & Two Smoking Barrels Soundtrack		John Murphy			185	From UoM	True		2010-04-23 22:56:31	2007-07-31 17:52:18			5	World - European		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Lock,%20Stock%20&%20Two%20Smoking%20Barrels%20Soundt/Zorba%20the%20Greek.mp3	Zorba the Greek	A1460A569ACFB133				44100	4098176					176222	27.0	26857	22.0	File		1998.0	176.16	gVIOWkk3c0E	176.0	173.5	0.9849000908265214	0.4	0.0	Zorba The Greek - John Murphy & David Hughes-gVIOWkk3c0E.mp3
419	835	Le Mystere de Voix Bulgares Vol. 2		Ensemble Trakia			160	From UoM	True	Thrace	2010-04-23 22:07:58	2006-09-30 22:27:46			5	World - European		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Le%20Mystere%20de%20Voix%20Bulgares%20Vol.%202/Kaval%20Sviri.mp3	Kaval Sviri	4353581F0905BC66				44100	2637463					131761	17.0	2779	1.0	File		1988.0	131.76165	I3VDO0BvtlU	134.0	127.4	0.9668974242505312	1.6	0.5	Kaval sviri (A kaval is playing)-I3VDO0BvtlU.mp3
420	839	Duende - Disc 3 - Magic		Ramón Montoya			192	From CD	True	Ramón Montoya	2010-04-23 22:07:46	2006-09-30 22:51:38	3.0	2.0	5	World - Flamenco		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Duende%20-%20Disc%203%20-%20Magic/Granadina.mp3	Granadina	377000F5DBB2639A				44100	5582601					232515	14.0	1765	13.0	File		1994.0	232.51591666666667	BBi1FyV_OgY	234.0	227.7	0.9792877978604332	0.6	0.5	09 Ramón Montoya   Granadina-BBi1FyV_OgY.mp3
